account,name,part_number,manufacturer,description,list_price,list_price_unit,is_taxable,is_package
1,ACG Dual Mast Hex Install Kit,84706-15,Trimble,"345-390D, E-Series",1737,,1,0
1,ACG Dual Mast Install Kit,84703-10K,Trimble,,0,,1,0
1,ACG HEX E-Series Base Kit v.1.51,74110-062,Trimble,,770.4,,1,0
1,ACG Hex FOPS ARO Base Kit v.1.51,74110-161,Trimble,"Fits 320-336D, 345-385C, GSM",2272.8,,1,0
1,ACG Hex Install Kit - AS460,84706-09,Trimble,Cat ARO 311D-319D 345D-390D,689,,1,0
1,ACG MG Angled Riser,248-1502,Trimble,,292.5,,1,0
1,ACG MG Dual Mast Install Kit,84705-10K,Trimble,,0,,1,0
1,ACG MG Swivel Mast Mount,0791-1741,Trimble,,0,,1,0
1,ACG/GCS M2 ARO Base Kit v.1.51,74105-251,Trimble,GSM,1131,,1,0
1,ACU Survey Pro With GPS Acc.,60000-20,Trimble,,0,,1,0
1,"Adapter 5/8 x 11 Female, QR",5187-00,Seco,Adapter for Single/Triple Magnetic Mount,20.21,,1,0
1,Adapter for Topcon 360 Prism,2090-21,Seco,,12.71,,1,0
1,Adapter Multi-Battery Holder,572204273,Trimble,,105,,1,0
1,Adapter-26 pin to 9 pin Plus Power,52111,Trimble,SNB900,28,,1,0
1,Adjustable Large Pipe Target,936,Trimble,,74.75,,1,0
1,Adjustable Offset Bar,5198-163,Seco,,47.42,,1,0
1,Adjustable Trivet w/Handle,725989,Leica,,500.5,,1,0
1,Aervoe Blue Paint,203,,Inverted Marking Paint,36.6,,1,0
1,Aervoe Clear Coat Inverted Paint,200,,,34.32,,1,0
1,Aervoe Fl. Red-Orange Invert Paint,230,,12 Can Case,36.6,,1,0
1,Aervoe Fluorescent Orange Paint,222,,Inverted Spray Paint,36.6,,1,0
1,Aervoe Hi Viz Yellow Paint,208,,,36.6,,1,0
1,Afar 2.4Ghz Radio,AFAR,CAT,,0,,1,0
1,Ag 8in Antenna Cable,57348,Trimble,,42,,1,0
1,"AG CFX-750 Display, DGPS",94000-00,Trimble,,2096.5,,1,0
1,AG Control Box VM415 System,CB415-5,Trimble,,691.63,,1,0
1,AG Direct Connect Valve Module,AG-VM415,Trimble,,588.25,,1,0
1,Ag Elevating Base,AG-408700-03,Trimble,,416.5,,1,0
1,AG EM400 Electric Mast,AG-EM400,Trimble,,1686.75,,1,0
1,"AG FMX Packout, DGPS",AG-93300-00,Trimble,,4196.5,,1,0
1,AG FMX Topo Mapping Display,AG-93000-90,Trimble,Includes: 900 Mhz Radio,8393,,1,0
1,AG FMX Topo Mapping Display,AG-93000-90K,Trimble,,0,,1,0
1,AG GCS 10 Pin w/Term 14M Cable,AG-57914-137,Trimble,,279.5,,1,0
1,Ag GCS Base Harness,AG-58079,Trimble,,139.75,,1,0
1,AG GCS400 System (no VM),AG-GCS400-00,Trimble,,2535,,1,0
1,AG GCS400 System w/VM415,AG-GCS400-015,Trimble,,3471,,1,0
1,AG GCS400 Tandeam Rigid Mast Kit,AG-0797-0430,Trimble,,552.5,,1,0
1,AG GL710 Recharge w/HR550,AG-GL710-1,Trimble,,3051.75,,1,0
1,AG GP900 Rover Radio,53696-90,Trimble,,2446.5,,1,0
1,AG GPS542 GNSS Base 900 Mhz,AG-90510-90,Trimble,,7796.75,,1,0
1,Ag Kit Single VM415,AG-GCS300-015,Trimble,,1900,,1,0
1,AG kit Single VM415,AG-GCS300-015K,Trimble,,0,,1,0
1,Ag Kit Single VM420,AG-GCS300-20,Trimble,,1900,,1,0
1,Ag Kit Single VM420,AG-GCS300-20K,Trimble,,0,,1,0
1,AG LR410 Laser Receiver (no case),AG-LR410,Trimble,,1101.75,,1,0
1,AG LR410 w/Case,AG-LR410-4,Trimble,Includes: 6 Pin to 6 Soc Coil Cable,1231.75,,1,0
1,AG LR410 w/PA Coil Cord & Case,AG-LR410-2,Trimble,,1231.75,,1,0
1,AG Multiplane Landleveling Design,AG-0310-4000,Trimble,,2596.75,,1,0
1,Ag Multiplane Software - 2nd Seat,AG-0310-4010,Trimble,,539,,1,0
1,Ag Receiver Coil Cable,AG-0790-9000,Trimble,,126.75,,1,0
1,Ag RTK Base w/900 Mhz Radio,AG-60500-90,Trimble,,9096.5,,1,0
1,AG Single Control GCS300 w/VM420,AG-GCS300-020,Trimble,,2567.5,,1,0
1,"AG Single Control, VM410 Kit",AG-GCS300-010,Trimble,,2520,,1,0
1,AG Sitenet 900 Radio Antenna Kit,22882-10S,Trimble,,105,,1,0
1,Ag TopoMapping FMX Packout,AG-93000-00,Trimble,,4196.5,,1,0
1,AG Topomapping FMX Packout,AG-93000-00K,Trimble,,0,,1,0
1,AG Trimtalk Whip Antenna Kit,22882-00,Trimble,,105,,1,0
1,AG Valve Module,VM415,Trimble,,696.38,,1,0
1,AG Wireless Service Plan - 12 month,77303,Trimble,,720,,1,0
1,AG-Front Qk. Disconnect Cable,AG-0395-9150-120,Trimble,,136.5,,1,0
1,AG-GPS542 Base w/900Mhz,AG-90510-90K,Trimble,,0,,1,0
1,AG-GPS542 w/900Mhz Radio,92605-90-10,Trimble,,6646.5,,1,0
1,AG132 Receiver,33302-03,Trimble,,0,,1,0
1,AG170 Autopilot Cable,52380,Trimble,,455,,1,0
1,AG25 L1/L2 GLN Antenna,77038,Trimble,,696.5,,1,0
1,AG3000 Modem to FMX Cable,77273,Trimble,,66.5,,1,0
1,AG3000 Modem w/Antenna,68600-00,Trimble,,1046.5,,1,0
1,AG401 Laser w/NIMH Battery Pack,90012-10,Trimble,,906.75,,1,0
1,AG442 to AP NAV II Cable,62037,Trimble,,154,,1,0
1,AgGPS 162 GPS Receiver System,69100-90,Trimble,,801.5,,1,0
1,AGGPS 262 RTK Receiver,55500-52,Trimble,,4896.5,,1,0
1,AgGPS 442 GNSS Base Receiver,AG-60510-95,Trimble,w/ 900 mHz Radio,12246.5,,1,0
1,AgGPS 442 GNSS Base Receiver,AG-60510-95K,Trimble,,0,,1,0
1,AgGPS 442 GNSS Rover Receiver,AG-62442-90,Trimble,w/900 mHz Radio,11546.5,,1,0
1,AgGPS 442 Receiver,62605-90-10,Trimble,,0,,1,0
1,AgGPS 4X2 and FMD Transfer Kit,54425-92,Trimble,,906.5,,1,0
1,AGGPS 5m TNC to TNC90 Cable,AG-32608,Trimble,,87,,1,0
1,AgGPS Base Station w/900Mhz Radio,60510-90,Trimble,,4500,,1,0
1,AgGPS Glonass Upgrade Code,63234-10,Trimble,,1400,,1,0
1,AgGPS252 Power/Data Cable,50166,Trimble,,175,,1,0
1,AGGPS262 DGPS/OMNI,55500-80,Trimble,,3496.5,,1,0
1,AgGPS432 Rover Receiver,62432-90,Trimble,,4500,,1,0
1,AgKit Single Control,AG-GCS300-00,Trimble,No Valve Module,0,,1,0
1,AgKit Single Control,AG-GCS300-00K,Trimble,,0,,1,0
1,"AGL 3 1/2 X 8 Adapter w/7.5"" Rod",9-09904,AGL,,120.25,,1,0
1,AL200 Carrying Case,79136005,,,39,,1,0
1,AL228 Auto Level,AL228,Trimble,,0,,1,0
1,AL24A Auto Level (24X),AL24A,Trimble,,154,,1,0
1,AL2X Carrying Case,1211-0190,Trimble,,39,,1,0
1,AL32A Auto Level (32X),AL32A,Trimble,,196,,1,0
1,Alignment Element,9-09518,AGL,,150.5,,1,0
1,Alkaline Battery Pack-DG511 (Grey),P20,Trimble,,55.25,,1,0
1,Alkaline Battery Pack-DG711 (Blue),P20B,Trimble,,55.25,,1,0
1,"All Terrain Rover Rod ""Big Wheel""",5125-056,Seco,,107.87,,1,0
1,Allegro Data Collector Cradle,5200-052,Seco,,49.77,,1,0
1,Aluminum 10' Grade Rod,AR10T,LaserLine,Includes: 2 Section Aluminum Rod in Tenths and a Carrying Bag,26,,1,0
1,Aluminum Antenna Mast,81069-00,Trimble,,556.5,,1,0
1,Aluminum Snap Lock Rover Rod,5125-20-FLY-GT,Seco,,88.37,,1,0
1,Aluminum Standard QC Tripod,KP20.2,,,45,,1,0
1,Angle Sensor,AS21-2,Trimble,,1396.5,,1,0
1,Angle Sensor,AS400,Trimble,,1120,,1,0
1,Angle Sensor Extended Warranty,EWAS,,,199.5,,1,0
1,Angled Mast Riser,71100-00,Trimble,,2012.325,,1,0
1,"Antenna - Zephyr, Base Antenna Kit",44159-10,Trimble,,2141.25,,1,0
1,Antenna 900MHz 3dB Whip,32316,Trimble,,36.916,,1,0
1,Antenna 900MHz 5dB Whip,32318,Trimble,,36.916,,1,0
1,Antenna Assembly Mag Mount,0366-1580,Trimble,,94.5,,1,0
1,Antenna Base Mast Plate,43156,Trimble,,136.5,,1,0
1,Antenna Base w/ Whip 900Mhz,32922-00,Trimble,,101.5,,1,0
1,"Antenna GA510, L1/L2/OminStarr Rvr",55550-10,Trimble,,1396.5,,1,0
1,"Antenna Kit 450-470MHz, SPS",56500-66,Trimble,,276.5,,1,0
1,Antenna-GA530 L1/L2/LB/Beacon,44530-10,Trimble,,696.5,,1,0
1,Anti Glare TSC2 Screen Protector,704-0007-02Q,TDS,,6.8,,1,0
1,Anti Glare TSC2 Screen Protectors,53704-20,Trimble,2pk,6,,1,0
1,AP Platform for Challenger MT 7-800,54035-18,Trimble,,346.5,,1,0
1,AP RTK w/AgGPS 252,60252-10-RTK,Trimble,,8400,,1,0
1,AP-8 Nikon Automatic Level 28X,HGA43210,Nikon,,423,,1,0
1,Apache 3-12' Receiver Coil Cable,ATI026042,Trimble,,159.25,,1,0
1,Apache 32X Auto Level,4812-32A,Trimble,,164.97,,1,0
1,Apache Battery/Power Cable 10',ATI-024012-10,Trimble,,65,,1,0
1,Apache Battery/Power Cable 15',ATI-024012-15,Trimble,,70.688,,1,0
1,Apache Bullseye 3+ Receiver Red,ATI-991340-02,Trimble,,841.75,,1,0
1,Apache Bullseye 5 (Yellow),ATI991370-09,Trimble,,1326.5,,1,0
1,Apache Bullseye 5 MC - Red,ATI-991330-02,Trimble,,971.75,,1,0
1,Apache Bullseye 5 MC- Yellow,ATI-991330-09,Trimble,,1046.5,,1,0
1,Apache Bullseye 5+ (Red),ATI991370-02,Trimble,,1137,,1,0
1,Apache Bullseye 6 Reciever-Red,ATI-991320-02,Trimble,,1746.5,,1,0
1,Apache Bullseye 6 Reciever-Yellow,ATI-991320-09,Trimble,,1746.5,,1,0
1,Apache Bullseye Power Cable 10',ATI-024015-10,Trimble,,84,,1,0
1,Apache Cable with Junction Box 15',ATI-010907-15,Trimble,,0,,1,0
1,Apache CB26 Automatic Control Panel,ATI-992600-09,Trimble,,971.75,,1,0
1,Apache CB52 Dual Control Panel,ATI-995200-09,Trimble,,0,,1,0
1,Apache Control Box Mounting Bracket,ATI-950054,Trimble,,30,,1,0
1,Apache Cyclone Receiver,ATI991550-09,Trimble,,211.25,,1,0
1,Apache Disto A3,740688,Apache,,224.25,,1,0
1,Apache Disto A5,740690,Apache,,336.75,,1,0
1,Apache DMM2 Dozer Mag Mount,ATI-991364-02,Trimble,,386.75,,1,0
1,Apache Hawkeye Reciever,ATI-950225-02,Trimble,,486.6,,1,0
1,Apache HD Receiver Coil Cable,ATI-024104,Trimble,,191.75,,1,0
1,Apache Lightning 2 -Yellow,ATI-993600-09,Trimble,,191.75,,1,0
1,Apache Lightning Remote Display,ATI-990048-09,Trimble,,97.5,,1,0
1,Apache Mast Mounting Plate (STM1),ATI-010766,Trimble,,61.75,,1,0
1,Apache MM2 Magnetic Bracket,ATI-991360-02,Trimble,,191.75,,1,0
1,Apache Power Cable - 20',ATI024012-20,Trimble,,67.5,,1,0
1,Apache RD14 Communication Cable,ATI-000067,Trimble,,105,,1,0
1,Apache RD15 Power Cable,ATI-010987,Trimble,25' long with ring terminals,24.5,,1,0
1,Apache RD15 Reciever Cable,ATI-010972-15,Trimble,15' long,70,,1,0
1,Apache RD15 Remote Display,ATI-991570-09,Trimble,,0,,1,0
1,Apache Receiver Cable Straight 10',ATI-024013-10,Trimble,,91,,1,0
1,Apache Receiver Cable Straight 15',ATI-024013-15,Trimble,,95.23,,1,0
1,Apache Receiver Cable Straight 20',ATI-024013-20,Trimble,,99.13,,1,0
1,Apache Receiver Cable w/ Junc. 15',ATI-024019-15,Trimble,w/Junction for Coil Cable - 15' long,130,,1,0
1,Apache Receiver Cable w/Junc. 20',ATI-024019-20,Trimble,w/Junction for Coil Cable - 20' long,134.07,,1,0
1,Apache Remote Display Model 14,ATI-990014,Trimble,,413,,1,0
1,Apache Remote Override Switch,ATI-026016-10,Trimble,,191.75,,1,0
1,Apache Remote Override Switch 15',ATI-026016-15,Trimble,,196.75,,1,0
1,Apache Remote Switch-Dual 10',ATI-010938-10,Trimble,,256.75,,1,0
1,Apache Remote w/1 R/L Switch,ATI-010904,Trimble,,0,,1,0
1,Apache Sensor Coil Cable (Dual Sys),ATI026045,Trimble,,159.25,,1,0
1,Apache Solenoid Valve Cable,ATI-026040-15,Trimble,,69.063,,1,0
1,Apache STM1 Telescoping Mast,ATI-991510-09,Trimble,,776.75,,1,0
1,Apache Storm Supercell Sensor,ATI-994000-09,Trimble,"Included: Rod Clamp w/ reversible jaw, 'AA' Batteries, and Manual",245,,1,0
1,Apache Thunder 54 Sensor,ATI991283-04,Trimble,,90,,1,0
1,Apache Valve Cable-Dual 15',ATI-026044-15,Trimble,,0,,1,0
1,Armored Tilt Bucket Sensor Cable,89900-34,Trimble,3.4 Meter,280,,1,0
1,AS200 Angle Sensor,AS200,Trimble,,1128.8,,1,0
1,AS21 Coil Cable,0794-1130,Trimble,,143,,1,0
1,AS21 Coil Cord (Sitevision),0794-1250,Trimble,10 pin to 10 pin Quick Disconnects,227.89,,1,0
1,AS21 Extended Warranty,EWAS21,,,199.5,,1,0
1,AS21 Riser Assembly Cable,0794-1260-050,Trimble,,108.55,,1,0
1,AS300 Cable Junction Box,0386-9200,Trimble,,206.5,,1,0
1,AS300 Cover Plate,0386-9210,Trimble,,24.19,,1,0
1,AS300 Excavator Angle Sensor,50895-90,Trimble,,2053.136,,1,0
1,AS300 Weld-On Mount,0386-9220,Trimble,,89.6,,1,0
1,AS400 Add On Kit,59704-20,Trimble,,1190,,1,0
1,AS400 Dozer Pigtail Cable,0395-9440-040,Trimble,,122.5,,1,0
1,AS400 Pitch Sensor Add-On,57904-20K,Trimble,,0,,1,0
1,AS400 Pitch Sensor Add-On,59704-20K,Trimble,,0,,1,0
1,AS400 Pitch Sensor Bracket,52117,Trimble,,120,,1,0
1,AS450 Adapter Plate,65452-00,Trimble,,136.5,,1,0
1,AS450 Angle Sensor,AS450,Trimble,,1120,,1,0
1,AS455 Sensor,79937-00,Trimble,,1400,,1,0
1,Asphalt Paver Ski Harness Cable,65606,Trimble,,840,,1,0
1,Asphalt Paver Ski Harness w/Diode,89335,Trimble,,595,,1,0
1,AT&T SIM Card Only,69099-00,Trimble,,28,,1,0
1,ATS Base Unit Extended Warranty,EWATS,,,875,,1,0
1,ATS/GDM600 Control Unit,P71560610,Trimble,"Includes All Software And 10,000 Point Memory",0,,1,0
1,ATS/GDM600 CU Alphanumeric,P71560600,Trimble,No Software Included,0,,1,0
1,Auto Pilot NCII & AgGPS 432,AG-64432-90,Trimble,,11546.5,,1,0
1,Auto Pilot NCII & AgGPS 442,AG-64442-90,Trimble,,12946.5,,1,0
1,Auto Side Shift JD D Hydraulic Kit,0365-4170,Trimble,,1556.75,,1,0
1,Auto/Manual Switch Cable,026017-10,Trimble,,178.75,,1,0
1,Autolock Accessory Kit,SLSU-0002USK,Trimble,,0,,1,0
1,AutoPilot HP/XP EzGuide 500,65500-10-HP,Trimble,w/Nav II Controller,6996.5,,1,0
1,AutoPilot RTK EzGuide 500,65500-10-RTK,Trimble,w/Nav II Controller,8396.5,,1,0
1,Autopilot w/252 & NavII Controller,60252-10-RTKK,Trimble,,0,,1,0
1,Axle Support,LEVAS,,,0,,1,0
1,Backpack for 5700,44493-00,Trimble,,296.25,,1,0
1,Base Kit CAT M ARO CD610,74105-27,Trimble,This kit is not used with the 24M,0,,1,0
1,Base Kit CNH/Fiat Grader,74405-01,Trimble,,3465,,1,0
1,"Base Station Kit, SNB900",51658-10K,Trimble,,0,,1,0
1,Basic Monthly Service Plan,CCBASIC-SVC,Trimble,,0,,1,0
1,"Battery - Lead Gel, External 18Ah",44103-18,Trimble,,200.6,,1,0
1,Battery 12Ah in Pouch,51866-00,Trimble,,117.6,,1,0
1,"Battery Charger-DTM, NPL, TS415",59776,Trimble,,175,,1,0
1,Battery for RMT606 Power Rod,572126309,Trimble,,166.6,,1,0
1,"Battery Li-Ion, 2.4Ah, 7.4V",54344,Trimble,"Camcorder Battery for SPS, R8, 5700, & 5800 Rovers & Bases",84,,1,0
1,Battery Pack for TSCe,A-A-075-2003,Trimble,,32.5,,1,0
1,Battery Pack For TSCe,RGR-ANIMHBATPACK,Trimble,,35,,1,0
1,Battery S-series Trimble Li - Ion,49400,Trimble,,107.04,,1,0
1,"Battery, Focus 4, Trimble M3",HQH06102,Trimble,,150.42,,1,0
1,BC-65 Ni-MH Battery Pack,HQH06100,Nikon,,209.3,,1,0
1,BC-HCE Annual Software Maintenance,EWHCC-BC-HCE-SW,Trimble,Business Center-Heavy Construction Edition,0,,1,0
1,BC-HCE Construction & Survey Pack,0321-1350,Trimble,Includes: USB Key,6664,,1,0
1,BC-HCE Construction & Survey Pack,0321-1354,Trimble,For TM Customer. Includes: USB Key,4844,,1,0
1,BC-HCE Construction & Survey Pack,0321-1356,Trimble,For Paydirt Customer. Includes: USB Key,4844,,1,0
1,BC-HCE Construction & Survey Pack,0321-1380,Trimble,HASP Key,8155,,1,0
1,BC-HCE Construction & Survey Pack,0321-1382,Trimble,Network License,9800,,1,0
1,BC-HCE Construction & Survey Pack,0321-1383,Trimble,For Existing Network License.,9800,,1,0
1,BC-HCE Construction & Survey Pack,0321-1384,Trimble,For Existing Terramodel Customer. HASP Key.,6335,,1,0
1,BC-HCE Construction & Survey Pack,0321-1385,Trimble,For Existing Terramodel Customer. Network License.,7980,,1,0
1,BC-HCE Construction & Survey Pack,0321-1386,Trimble,For Existing Paydirt Customer.   HASP Key.,6335,,1,0
1,BC-HCE Construction & Survey Pack,0321-1387,Trimble,For Existing Paydirt Customer.  Network License.,7980,,1,0
1,BC-HCE Construction Pack  (HASP),0321-1304,Trimble,HASP Key for Existing Terramodel Customer.,4935,,1,0
1,BC-HCE Construction Pack (HASP),0321-1300,Trimble,,6755,,1,0
1,BC-HCE Construction Pack for PD Cus,0321-1346,Trimble,,3164,,1,0
1,BC-HCE Construction Pack for TM Cus,0321-1344,Trimble,Includes: USB Key,3164,,1,0
1,BC-HCE Construction Pack Plus (NL),0321-1302,Trimble,,8085,,1,0
1,BC-HCE Construction Pack Plus (NL),0321-1303,Trimble,For Existing BC-HCE Network License.,8085,,1,0
1,BC-HCE Construction Pack Plus (NL),0321-1305,Trimble,Network License for Existing Terramodel Customer.,6265,,1,0
1,BC-HCE Construction Pack Plus (NL),0321-1307,Trimble,For Existing Paydirt Customer.,6265,,1,0
1,BC-HCE Construction Pack Plus(HASP),0321-1306,Trimble,For Existing Paydirt Customer,4935,,1,0
1,BC-HCE Construction Pack w/Key,0321-1340,Trimble,,4984,,1,0
1,BC-HCE Corridor Mass Haul,0321-1220,Trimble,Requires purchase of Pt# 0321-1020 or a pt# with a HASP key.,2800,,1,0
1,BC-HCE Corridor Mass Haul (HASP),0321-1221,Trimble,For Existing BC-HCE HASP Key.,2800,,1,0
1,BC-HCE Corridor Mass Haul (NL),0321-1222,Trimble,Requires purchase of pt# 0321-1030 at TOS.,3360,,1,0
1,BC-HCE Corridor Mass Haul (NL),0321-1223,Trimble,Network License,3360,,1,0
1,BC-HCE Data Prep (NL),0321-1152,Trimble,Requires purchase of pt# 0321-1030 at TOS.,1680,,1,0
1,BC-HCE Data Prep (NL),0321-1153,Trimble,,1680,,1,0
1,BC-HCE Data Prep Module,0321-1150,Trimble,"You must order 0321-1020 (or 0321-1090, 0321-1091) and then you may add one of this part number to add to the key.",1400,,1,0
1,BC-HCE Data Prep Pack (NL),0321-1312,Trimble,,2625,,1,0
1,BC-HCE Data Prep Pack (NL),0321-1313,Trimble,For Existing BC-HCE Network License.,2625,,1,0
1,BC-HCE Data Prep Pack (NL),0321-1315,Trimble,For Existing Terramodel customer.,2086,,1,0
1,BC-HCE Data Prep Pack for TM Users,0321-1314,Trimble,Includes: USB Key,1337,,1,0
1,BC-HCE Data Prep Pack w/Key,0321-1310,Trimble,,1897,,1,0
1,BC-HCE Image Manager,0321-1171,Trimble,For Existing BC-HCE HASP Key.,700,,1,0
1,BC-HCE Image Manager (NL),0321-1172,Trimble,,840,,1,0
1,BC-HCE Image Manager (NL),0321-1173,Trimble,,840,,1,0
1,BC-HCE Network License & DVD,0321-1030,Trimble,,70,,1,0
1,BC-HCE Road Takeoff Pack Plus (NL),0321-1372,Trimble,,5390,,1,0
1,BC-HCE Road Takeoff Pack Plus (NL),0321-1373,Trimble,For Existing BC-HCE Network License.,5390,,1,0
1,BC-HCE Road Takeoff Pack Plus(HASP),0321-1370,Trimble,,4515,,1,0
1,BC-HCE Road Takeoff Tools,0321-1210,Trimble,Requires purchase of Pt# 0321-1020 or a pt# with a HASP key.,1750,,1,0
1,BC-HCE Road Takeoff Tools,0321-1212,Trimble,,1260,,1,0
1,BC-HCE Road Takeoff Tools (NL),0321-1213,Trimble,For Existing BC-HCE Network License.,2100,,1,0
1,BC-HCE Road Takeoff Tools Pack,0321-1330,Trimble,Includes: USB Key,1589,,1,0
1,BC-HCE Road Takeoff Tools Upgrade,0321-1211,Trimble,For existing BC-HCE HASP Key,1050,,1,0
1,BC-HCE Site Mass Haul,0321-1230,Trimble,Requires purchase of Pt# 0321-1020 or a pt# with a HASP key.,350,,1,0
1,BC-HCE Site Mass Haul (HASP),0321-1231,Trimble,For Existing BC-HCE HASP Key.,350,,1,0
1,BC-HCE Site Mass Haul (NL),0321-1232,Trimble,Requires purchase of pt# 0321-1030 at TOS.,420,,1,0
1,BC-HCE Site Mass Haul (NL),0321-1233,Trimble,Network License,420,,1,0
1,BC-HCE Surface Tools,0321-1151,Trimble,For Existing BC-HCE HASP Key.,1400,,1,0
1,BC-HCE Surface Tools (NL),0321-1142,Trimble,Requires purchase of pt# 0321-1030 at TOS.,252,,1,0
1,BC-HCE SW Support Reinstatement,EWHCC-BC-HCE-SW-RNST,Trimble,Business Center - Heavy Construction Edition,0,,1,0
1,BC-HCE Takeoff (NL),0321-1162,Trimble,Requires purchase of pt# 0321-1030 at TOS.,3360,,1,0
1,BC-HCE Takeoff (NL),0321-1163,Trimble,For Existing BC-HCE Network License.,3360,,1,0
1,BC-HCE Takeoff Basic,0321-1240,Trimble,Requires purchase of Pt# 0321-1020 or a pt# with a HASP key.,700,,1,0
1,BC-HCE Takeoff Basic,0321-1241,Trimble,For Existing BC-HCE HASP Key.,700,,1,0
1,BC-HCE Takeoff Basic (NL),0321-1242,Trimble,Requires purchase of pt# 0321-1030 at TOS.,840,,1,0
1,BC-HCE Takeoff Basic (NL),0321-1243,Trimble,For Existing BC-HCE Network License.,840,,1,0
1,BC-HCE Takeoff Intermediate,0321-1250,Trimble,Requires purchase of Pt# 0321-1020 or a pt# with a HASP key.,1050,,1,0
1,BC-HCE Takeoff Intermediate,0321-1251,Trimble,For Existing BC-HCE HASP Key.,1050,,1,0
1,BC-HCE Takeoff Intermediate (NL),0321-1252,Trimble,Requires purchase of pt# 0321-1030 at TOS.,1260,,1,0
1,BC-HCE Takeoff Intermediate (NL),0321-1253,Trimble,For Existing BC-HCE Network License.,1260,,1,0
1,BC-HCE Takeoff Module,0321-1160,Trimble,"Requires purchase of 0321-1020 (or 0321-1080, 0321-1081) at same time.",3150,,1,0
1,BC-HCE Takeoff Module for TM User,0321-1161,Trimble,For Existing BC-HCE HASP Key.,3150,,1,0
1,BC-HCE Takeoff Pack for Paydirt Cus,0321-1324,Trimble,,2058,,1,0
1,BC-HCE Takeoff Pack Plus (HASP),0321-1360,Trimble,,3605,,1,0
1,BC-HCE Takeoff Pack Plus (HASP),0321-1364,Trimble,For Existing Paydirt Customer.,2345,,1,0
1,BC-HCE Takeoff Pack Plus (NL),0321-1362,Trimble,,4305,,1,0
1,BC-HCE Takeoff Pack Plus (NL),0321-1363,Trimble,For Existing BC-HCE Network License.,4305,,1,0
1,BC-HCE Takeoff Pack Plus (NL),0321-1365,Trimble,,3045,,1,0
1,BC-HCE Takeoff Pack w/Key,0321-1320,Trimble,,3318,,1,0
1,BC-HCE Total Station & GNSS (NL),0321-1132,Trimble,Requires purchase of pt# 0321-1030 at TOS.,2520,,1,0
1,BC-HCE Total Station & GNSS (NL),0321-1133,Trimble,For Existing BC-HCE Network License.,2520,,1,0
1,BC-HCE Total Station Processing,0321-1110,Trimble,Requires 0321-1020 at time of sale.,350,,1,0
1,BC-HCE Total Station Processing,0321-1111,Trimble,For Existing BC-HCE Key.,350,,1,0
1,BC-HCE Total Station Processing(NL),0321-1112,Trimble,Requires purchase of pt# 0321-1030 at TOS.,420,,1,0
1,BC-HCE Total Station Processing(NL),0321-1113,Trimble,For Existing BC-HCE Network License.,420,,1,0
1,BC-HCE TS & GNSS Processing,0321-1130,Trimble,Requires 0321-1020 at time of sale.,2100,,1,0
1,BC-HCE TS & GNSS Processing Upgrade,0321-1131,Trimble,For existing BC-HCE HASP Key,2100,,1,0
1,"Binary Data Output Upgrade, SPS Mod",IS50879-30,Trimble,,175,,1,0
1,Bipod & Range Pole GPS Kit,55201-00,Trimble,,367.5,,1,0
1,"Bipod Rod Rest - 1 1/4""",5214-01,Seco,,113.72,,1,0
1,Black Spray Paint,20-633,Seymour,,23.88,,1,0
1,Blade Slope Sensor,0365-4010,Trimble,For BladePro/BP3D,877.5,,1,0
1,Blue Flagging,TFB,Presco,,0.94,,1,0
1,Blue Spray Paint,20-653,Seymour,,23.88,,1,0
1,BMI Pontarit Steel 300' Tape (Inche,2473P330,,,126.16,,1,0
1,BNC Antenna for Trimble TS,571908878,Trimble,,46.62,,1,0
1,BP Blade Slope Sensor Cable,0790-5590-070,Trimble,,118.95,,1,0
1,Bracket - Mounting Set for 36 x 48,0320-1481,GTCO,,60,,1,0
1,"Bracket kit, EZ-Steer, Steiger",53059-06,,,52.5,,1,0
1,Bracket-Radio TC900,41529,Trimble,,147,,1,0
1,"Bracket-Radio TC900, Bottom",41530,Trimble,,35.255,,1,0
1,Bullseye 6 w/Rechargeable Batteries,ATI-991326-09,Trimble,Yellow,1851.5,,1,0
1,Bullseye Carrying Case - Yellow,ATI010536-09S,Trimble,,61.75,,1,0
1,Business Center - HCE w/HASP Key,0321-1020,Trimble,,70,,1,0
1,"BX960 RTK Base, Glonass Ready",K01100,PacCrest,,8396,,1,0
1,BX960 RTK GPS Only Rover,K01102,Trimble,,0,,1,0
1,BX960-2 Receiver,A-02623,PacCrest,,6760,,1,0
1,BX960-2 RTK Rover w/Glonass,K01104,PacCrest,Includeds: GPS/Glonass & Heading,9816,,1,0
1,BX960-2 RTK Rover w/GPS & Heading,K01105,Trimble,,9016,,1,0
1,Cab Kit GCS600 Single Sonic,66520-11,Trimble,Includes: CB420 Display and ST400 Sonic Tracer,3290,,1,0
1,Cab Kit GCS600 Single Sonic,66520-11K,Trimble,,0,,1,0
1,"Cable - 2.5m, Hirose to 26-pin - S6",53003007,Trimble,,66.5,,1,0
1,"Cable - 2.5m, Hirose to DB9 - S6",53002021,Trimble,,138.75,,1,0
1,"Cable - 3.0m, Car Battery to Hirose",571202326,Trimble,,0,,1,0
1,"Cable - 3.0m, Car Battery to Hirose",572202326,Trimble,,52.5,,1,0
1,"Cable - Power/Valve, Cat/Agco MT",58559,Trimble,,595,,1,0
1,Cable 1.5m USB (5700/TSCe/ACU),44016,Trimble,,35,,1,0
